group_id,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
6307000,1.002591901,0.0,0.312,1.247,143.2,0.010829,86.99,5.94,0.87,0.0178,1391.0,884.21,4893.0,4.574,-0.06,0.739,0.746
6345758,3.37116682,0.0,0.318,4.708,71.4,0.007721,86.55,5.27,0.98,0.0434,1291.0,656.3,5653.0,4.288,0.1,1.163,0.958
8016692,6.613671,0.0,0.096,4.211,32.8,0.005244,89.54,12.019,0.91,0.0711,1266.0,607.33,6056.0,4.071,-0.08,1.597,1.094
8042644,1.48062814,0.0,0.479,2.898,62.5,0.007436,82.2,3.53,0.76,0.0255,1653.0,1770.63,6187.0,4.499,-0.32,0.937,1.011
8760760,2.68814059,0.0,0.532,1.12,145.2,0.011448,88.07,15.78,0.92,0.0352,1135.0,392.64,5636.0,4.613,-0.54,0.734,0.821
8807057,97.991569,0.0,0.711,4.665,126.8,0.011037,89.65,115.4,1.41,0.4411,467.0,11.21,6499.0,4.378,-0.1,1.169,1.191
9658089,1.057080807,0.0,0.966,1.82,60.6,0.009363,53.56,1.627,0.97,0.0203,1805.0,2518.85,6000.0,4.487,-0.16,0.946,1.003
9674320,317.062416,0.0,0.673,7.438,442.9,0.020361,89.85,249.9,1.59,0.8404,218.0,0.54,5366.0,4.625,-0.4,0.715,0.793
9693803,13.4959496,0.0,0.2136,2.085,253.6,0.014581,89.95,49.0,1.62,0.1147,784.0,89.25,5962.0,4.464,0.14,1.019,1.102
10659624,43.2675604,0.0,0.818,8.331,69.1,0.008532,88.0,23.4,1.61,0.2519,664.0,45.99,5747.0,4.018,0.2,1.729,1.135
10665228,11.3251153,0.0,0.352,2.126,297.2,0.015813,89.48,38.8,1.26,0.0886,674.0,48.78,5334.0,4.574,-0.5,0.727,0.723
11825996,16.9163386,0.0,0.6327,2.521,64.2,0.007691,89.38,40.2,0.68,0.1188,648.0,41.74,5628.0,4.513,-0.48,0.81,0.779
11854636,37.0200232,0.0,0.308,1.421,581.0,0.022145,89.91,194.0,2.14,0.2165,507.0,15.66,5685.0,4.537,0.04,0.886,0.987
11904704,0.565713361,0.0,0.23,0.954,86.4,0.008445,87.06,4.49,0.81,0.0127,1917.0,3197.67,5220.0,4.48,0.16,0.881,0.855
6368222,82.97062172,,,8.22,,,,,,,,,,,,,
6372268,5.22422449,,,4.56,,,,,,,,29.83,,,,,
7135549,22.50053441,,,7.44,,,,,,,,,,,,,
8091197,4.88698386,0.0,0.661,1.127,125.4,0.0109,88.5,25.3,1.2,0.0579,1133.0,389.31,6152.0,4.464,-0.1,1.009,1.079
8098960,8.47484677,0.0,0.872,2.067,217.8,0.015752,86.95,16.37,1.35,0.0777,780.0,87.55,5564.0,4.587,-0.26,0.785,0.878
8815279,13.56092626,,,2.53,,,,,,,,,,,,,
8845552,34.0357766,0.0,0.6983,3.849,386.6,0.019173,89.38,50.2,1.05,0.1634,337.0,3.06,4367.0,4.739,-1.14,0.501,0.503
9726452,42.48452259,,,4.16,,,,,,,,,,,,,
9790965,4.74701479,0.0,64.5159,2.464,3622.0,63.561352,29.22,73.7,13333.5,0.0593,1640.0,1708.72,6531.0,3.962,-0.28,1.921,1.234
9811915,1.96682825,0.0,0.415,1.645,214.3,0.01358,87.19,8.47,1.18,0.0295,1283.0,638.54,5595.0,4.581,-0.24,0.796,0.89
10665749,4.237447181,0.0,0.187,0.3792,350.1,0.020826,89.87,85.7,2.26,0.0505,1172.0,446.38,5993.0,4.425,-0.24,0.993,0.958
10670112,4.0953585,0.0,1.0194,44.35,226.8,0.041799,10.89,1.037606,7.76,0.0548,1680.0,1884.15,6839.0,4.094,-0.32,1.7,1.313
10680424,0.92623983,0.0,0.058,1.267,411.4,0.018003,89.41,5.7,1.16,0.0159,1208.0,504.34,4494.0,4.692,-0.44,0.591,0.632
5897826,0.875197345,0.0,1.004,0.052,0.0,0.003712,62.52,2.175169,0.73,0.0189,2518.0,9497.39,5855.0,3.999,0.16,1.796,1.174
3240158,13.2298203,0.0,0.435,3.566,157.8,0.011692,89.04,25.9,1.5,0.1143,856.0,126.84,6049.0,4.353,0.16,1.176,1.14
2837111,3.71840884,0.0,0.192,3.611,77.2,0.008047,88.59,7.81,0.84,0.0477,1184.0,464.19,5982.0,4.493,-0.04,0.96,1.047
3246867,5.32737192,0.0,0.3554,2.226,107.7,0.009419,88.81,17.29,0.7,0.052,782.0,88.33,4905.0,4.593,-0.42,0.679,0.659
3249334,5.90260586,0.0,0.1049,1.832,337.7,0.01638,89.95,24.89,1.26,0.0587,759.0,78.58,4960.0,4.627,-0.16,0.707,0.786
3324069,22.80265,0.0,0.1018,19.34,53.1,0.006509,89.38,9.04,2.36,0.1488,1045.0,281.59,5011.0,3.321,-0.46,3.324,0.843
4760959,29.9315174,0.0,0.5986,2.53,353.0,0.017879,89.38,74.6,1.58,0.1814,517.0,16.9,5551.0,4.57,-0.16,0.809,0.887
4764969,0.602277579,0.0,0.7502,2.38,34.6,0.005841,61.31,1.549,0.78,0.0139,2699.0,12545.82,6510.0,4.256,-0.58,1.228,0.992
4830859,27.2173855,0.0,0.6516,3.268,155.9,0.012067,89.38,49.3,1.34,0.1748,667.0,46.8,6263.0,4.404,-0.46,1.019,0.959
5353938,6.27651592,0.0,0.172,1.973,166.0,0.011632,89.59,24.24,0.65,0.0543,532.0,18.89,3914.0,4.748,-0.2,0.515,0.543
5380812,16.214474,0.0,0.6311,4.149,161.7,0.012247,88.24,23.64,3.53,0.1505,1256.0,587.82,6801.0,3.833,0.06,2.637,1.727
6423922,0.9951412,0.0,0.998,5.588,101.7,0.018188,16.81,1.042,0.22,0.0091,509.0,15.69,3325.0,5.364,-0.94,0.109,0.101
6436505,43.535891,0.0,0.258,4.712,576.6,0.021864,89.79,69.8,1.86,0.2307,444.0,9.19,5481.0,4.592,-0.22,0.778,0.871
8488381,4.7368156,0.0,0.218,2.84,35.3,0.005463,89.0,12.54,0.6,0.0564,1137.0,395.05,6088.0,4.456,-0.06,1.011,1.06
8115647,40.7698541,0.0,0.202,2.997,239.8,0.014137,89.89,103.3,1.87,0.238,585.0,27.73,5884.0,4.306,0.16,1.21,1.081
8120820,129.222771,0.0,0.867,7.272,445.3,0.022805,89.33,73.6,2.01,0.461,288.0,1.63,4934.0,4.515,0.14,0.809,0.781
8881169,5.01880305,0.0,0.172,1.823,98.7,0.009155,89.53,20.92,1.08,0.0587,1178.0,455.98,6220.0,4.398,-0.1,1.083,1.064
8953278,23.59919017,,,2.05,,,,,,,,,,,,,
9821428,299.70688,0.0,0.1196,15.39,230.7,0.013829,89.95,149.7,1.15,0.8252,237.0,0.75,5606.0,4.597,-0.4,0.76,0.832
9837013,14.461834,0.0,0.065,7.156,80.2,0.008045,89.76,15.54,1.05,0.1124,785.0,89.86,5457.0,4.239,0.14,1.196,0.903
10751908,4.48538145,0.0,0.1296,2.297,168.1,0.011912,89.38,14.98,0.96,0.0495,962.0,202.75,5654.0,4.607,-0.56,0.737,0.801
10812541,4.84847245,0.0,0.191,0.874,554.7,0.021308,89.74,42.5,1.51,0.0484,667.0,46.85,4137.0,4.625,0.16,0.647,0.643
12016243,11.8436119,0.0,0.067,6.044,199.3,0.012914,89.75,15.14,1.41,0.1043,830.0,111.98,6077.0,4.471,-0.04,0.999,1.077
11129738,4.88446644,0.0,0.776,2.057,221.0,0.014899,86.27,11.91,0.84,0.0453,579.0,26.5,3883.0,4.725,-0.24,0.517,0.516
10028792,8.9772888,0.0,0.702,4.72,97.5,0.009644,86.2,10.58,1.79,0.0836,1113.0,362.75,5597.0,3.963,-0.18,1.699,0.969
4860678,3.03359398,0.0,0.023,4.026,95.6,0.008811,89.78,5.835,1.55,0.0415,1529.0,1294.06,5557.0,4.037,0.16,1.616,1.035
5531953,21.9139549,0.0,1.2,3.271,584.4,0.226556,84.78,13.18,10.39,0.1174,303.0,2.01,3638.0,4.844,-0.14,0.42,0.45
7765528,9.3888216,0.0,1.14,4.154,192.7,0.154393,70.05,3.34,20.91,0.089,963.0,202.91,5846.0,4.278,0.14,1.24,1.064
5456979,2.6528082,0.0,0.434,2.297,153.1,0.011494,86.92,8.09,1.17,0.0371,1280.0,633.57,5778.0,4.48,-0.06,0.935,0.962
5466109,2.43135542,0.0,0.12,1.401,123.6,0.010274,89.48,13.32,1.07,0.0357,1422.0,965.4,6231.0,4.488,-0.32,0.955,1.025
7217088,12.54474243,0.0,0.185,1.24,263.1,0.014829,89.86,77.1,1.88,0.1062,840.0,117.9,5767.0,4.316,0.14,1.159,1.015
8145958,3.07551068,0.0,0.005,1.683,46.1,0.006171,89.98,14.06,0.84,0.0416,1389.0,879.95,5763.0,4.256,0.12,1.242,1.014
8155654,6.29340543,0.0,0.431,3.024,96.4,0.009164,88.3,14.52,1.08,0.0703,1072.0,312.61,6214.0,4.442,0.07,1.076,1.169
8167504,7.7021729,0.0,0.509,3.987,74.6,0.008061,87.73,12.86,0.85,0.0754,888.0,147.24,5618.0,4.449,0.12,0.969,0.962
8958811,2.52557582,0.0,0.372,2.32,35.4,0.005487,87.26,7.8,0.62,0.0367,1364.0,818.81,5821.0,4.421,0.12,1.036,1.031
8958939,8.2927558,0.0,0.6346,4.784,103.3,0.009775,86.52,10.43,1.01,0.0807,927.0,174.36,6146.0,4.497,-0.26,0.943,1.02
8958939,22.786522,0.0,0.3817,2.197,228.3,0.014069,89.95,74.4,1.45,0.1584,661.0,45.26,6146.0,4.497,-0.26,0.943,1.02
10815677,1.284241817,0.0,0.029,1.965,166.5,0.011768,89.68,5.08,1.18,0.0232,1623.0,1643.57,5849.0,4.517,-0.02,0.919,1.014
10848097,15.9474242,0.0,0.1178,1.127,191.7,0.012609,89.95,108.7,1.21,0.1138,670.0,47.65,5472.0,4.44,-0.3,0.877,0.772
10866969,50.0122,0.0,0.484,3.426,210.4,0.01348,89.95,99.3,1.2,0.2436,432.0,8.23,5357.0,4.503,-0.26,0.814,0.772
12067960,5.60682001,0.0,0.156,2.714,150.7,0.011169,89.43,15.78,1.04,0.0607,942.0,186.43,5699.0,4.553,-0.1,0.853,0.95
6307083,3.17796408,0.0,0.901,0.542,47.7,0.00811,87.46,20.3,0.74,0.0392,1034.0,270.25,5061.0,4.488,0.1,0.841,0.793
7620413,3.66520844,0.0,0.045,3.308,65.8,0.007315,89.7,8.54,0.82,0.0457,1168.0,439.57,5579.0,4.389,0.14,1.029,0.945
11705004,3.05293416,0.0,0.328,2.155,227.5,0.013736,88.2,10.4,1.18,0.0394,1047.0,284.82,5311.0,4.588,-0.04,0.788,0.884
2854181,12.834857,0.0,0.278,2.092,293.9,0.015581,89.65,45.78,1.73,0.1045,755.0,76.96,5492.0,4.389,0.16,1.016,0.921
5978559,36.2530992,0.0,0.721,4.73,152.1,0.012116,89.01,41.6,1.43,0.2235,582.0,27.17,6002.0,4.424,0.2,1.081,1.135
8838950,4.02321842,0.0,0.396,2.162,81.2,0.008289,88.28,13.2,0.48,0.0402,747.0,73.5,4671.0,4.721,-1.3,0.528,0.534
6867555,7.5017934,0.0,0.286,4.271,134.8,0.010735,88.74,13.02,1.32,0.0799,1046.0,283.25,6321.0,4.417,0.07,1.125,1.207
12208631,0.912351255,0.0,0.956,1.072,111.8,0.012879,66.3,2.38,1.46,0.0179,1840.0,2705.58,5481.0,4.369,0.16,1.036,0.915
3346543,12.4701111,0.0,0.569,3.616,89.7,0.008943,88.51,21.96,2.06,0.1126,1074.0,313.87,5623.0,3.877,0.16,2.109,1.221
3356193,5.8229815,0.0,0.395,2.8,281.6,0.015533,88.48,14.88,1.36,0.0609,914.0,165.12,5704.0,4.575,-0.3,0.804,0.897
7335514,0.576732089,0.0,0.518,1.856,35.4,0.005496,76.19,2.17,0.43,0.0121,1537.0,1316.33,4524.0,4.576,0.12,0.717,0.707
8180290,10.9279755,0.0,0.0956,2.486,71.5,0.007748,89.95,33.7,0.81,0.0976,834.0,114.42,6045.0,4.494,-0.12,0.955,1.038
9025739,7.918267,0.0,0.219,3.478,83.7,0.008395,89.27,17.13,0.93,0.0774,953.0,195.36,5966.0,4.418,-0.14,1.016,0.985
9909965,10.2170589,0.0,0.132,2.259,121.3,0.010155,89.78,34.6,1.17,0.0916,929.0,176.34,6211.0,4.384,-0.34,1.054,0.98
9932197,86.95432088,,,12.11,,,,,,,,,,,,,
10932270,27.5837778,0.0,0.0221,1.516,202.5,0.012769,89.95,140.8,11.03,0.2257,1330.0,739.57,5092.0,2.945,-0.22,7.913,2.012
12304728,3.14735789,0.0,0.03,3.643,51.8,0.006417,89.75,6.66,3.45,0.0529,2209.0,5635.4,5189.0,3.352,0.21,4.93,1.992
7778767,2.61090223,0.0,0.813,1.976,222.5,0.015351,82.47,6.21,1.8,0.0362,1323.0,724.16,5514.0,4.345,0.16,1.071,0.926
9026749,17.6637979,0.0,0.695,6.194,67.9,0.008026,87.5,15.93,2.98,0.1569,1178.0,455.65,5734.0,3.591,0.26,3.405,1.648
10916600,4.02664625,0.0,0.094,3.771,30.0,0.005015,89.34,8.18,0.68,0.053,1318.0,715.51,6187.0,4.341,0.26,1.238,1.23
6198182,5.1777226,0.0,0.025,8.275,41.7,0.005867,89.95,4.84,0.63,0.0592,1050.0,287.44,5854.0,4.469,0.06,0.979,1.03
5695396,9.48814747,0.0,0.5693,1.163,47.9,0.006578,89.38,51.7,0.73,0.0871,856.0,126.75,5680.0,4.414,0.12,1.016,0.978
6964929,5.06993245,0.0,0.3584,3.241,93.6,0.00895,88.24,11.29,0.92,0.0583,1053.0,291.11,5957.0,4.506,-0.08,0.937,1.026
3545626,9.78184193,,,2.3,,,,,,,,,,,,,
3547178,8.1770751,0.0,0.456,4.608,44.3,0.006261,87.86,12.18,0.83,0.08,1115.0,365.09,6501.0,4.281,-0.5,1.209,1.017
3548622,569.45051,0.0,0.001,9.63,425.4,0.018909,90.0,460.0,1.96,1.3564,225.0,0.61,6117.0,4.496,-0.22,0.947,1.025
4939265,4.84505985,0.0,0.903,2.078,298.4,0.019781,83.89,8.49,1.54,0.05,723.0,64.57,4337.0,4.581,0.36,0.714,0.709
8308516,623.70774,0.0,0.003,6.688,250.9,0.01465,90.0,723.0,1.81,1.4479,258.0,1.05,6626.0,4.347,-0.56,1.132,1.039
5552808,10.95210361,,,1.5,,,,,,,,,,,,,
5564082,2.70581614,0.0,0.6199,6.56,46.9,0.00656,76.2,2.616,0.69,0.0365,1356.0,799.75,5992.0,4.42,-0.44,0.961,0.884
6551106,3.84615171,0.0,0.153,2.24,137.1,0.010763,89.33,13.12,1.14,0.0488,1199.0,487.47,6106.0,4.487,-0.16,0.966,1.043
6584278,1.28940823,0.0,0.628,3.652,32.1,0.005428,73.86,2.26,2.48,0.0286,3112.0,22119.66,5826.0,3.465,0.18,4.189,1.865
6590726,498.27269,0.0,0.0481,8.92,534.0,0.020824,89.95,435.0,2.12,1.2449,214.0,0.5,5618.0,4.514,0.26,0.932,1.033
7345335,11.0495766,0.0,0.218,2.13,102.8,0.009266,89.95,39.1,0.83,0.0895,738.0,70.24,5533.0,4.505,-0.38,0.819,0.782
8227086,13.8086331,0.0,0.029,3.613,207.1,0.013064,89.94,29.6,1.09,0.1038,659.0,44.5,5515.0,4.568,-0.44,0.761,0.782
8227464,4.25907841,0.0,0.362,4.513,28.1,0.004852,86.94,6.79,0.7,0.0504,1253.0,583.12,5560.0,4.173,0.1,1.316,0.942
9085039,64.1983721,0.0,0.347,0.934,248.2,0.014753,89.95,501.0,1.74,0.3034,506.0,15.49,6088.0,4.329,-0.46,1.077,0.901
9099773,82.78482,0.0,0.682,7.52,190.4,0.013391,89.38,63.0,2.16,0.3793,501.0,14.88,5749.0,4.123,0.16,1.48,1.059
9943009,2.4376438,0.0,0.112,1.587,27.1,0.004757,89.45,11.734,0.79,0.0368,1686.0,1909.13,5927.0,4.117,0.12,1.53,1.118
9944201,0.721522907,0.0,0.831,1.4521,22528.0,0.161792,75.08,3.227,11.04,0.0134,1475.0,1115.99,4893.0,4.634,-0.7,0.625,0.614
9959093,19.1644498,0.0,0.525,3.553,63.8,0.007503,89.15,35.5,1.83,0.1538,988.0,225.26,5877.0,3.86,0.2,2.234,1.319
11019739,4.15736472,0.0,0.226,2.217,200.7,0.012759,89.09,14.16,1.09,0.0471,931.0,178.03,5183.0,4.558,-0.08,0.782,0.806
8709688,2.012094,0.0,0.066,2.157,74.8,0.00782,89.47,7.1917,0.99,0.0309,1523.0,1274.27,5633.0,4.296,0.16,1.162,0.973
2716801,9.4767057,0.0,0.003,3.893,230.5,0.013848,89.99,18.86,1.38,0.0879,841.0,118.13,5911.0,4.519,-0.1,0.914,1.006
3230805,6.65171459,0.0,0.408,2.325,151.5,0.011219,88.85,20.23,0.84,0.0628,713.0,61.01,4889.0,4.637,-0.22,0.686,0.759
11810124,208.54335,0.0,0.001,9.851,614.6,0.022302,90.0,165.32,2.84,0.6732,321.0,2.52,5533.0,4.275,0.16,1.166,0.934
9349757,17.7189786,0.0,0.05,4.102,176.8,0.011983,89.91,33.4,1.44,0.1304,713.0,61.01,5566.0,4.329,0.14,1.099,0.938
3219037,5.0395851,0.0,0.1968,4.556,70.1,0.007685,88.81,8.37,0.78,0.0552,1067.0,306.35,5912.0,4.453,-0.38,0.924,0.884
9117416,7.64370363,0.0,0.785,2.738,70.9,0.008476,86.67,13.53,1.85,0.0819,1334.0,748.7,6120.0,3.934,0.02,2.0,1.251
3663494,5.11683678,0.0,0.286,3.119,161.4,0.011703,88.65,12.18,1.16,0.0582,1039.0,275.15,5955.0,4.52,-0.16,0.91,0.999
4995716,16.1191449,0.0,0.6704,3.039,262.2,0.015667,88.81,30.9,1.34,0.1125,619.0,34.7,5319.0,4.514,-0.38,0.783,0.729
5597361,17.9925973,0.0,0.678,2.762,198.5,0.013684,88.96,37.5,1.62,0.133,748.0,73.97,5931.0,4.351,-0.14,1.087,0.967
5617510,74.371666,0.0,0.6894,12.59,102.8,0.009895,88.81,33.3,2.39,0.3445,767.0,81.88,6865.0,3.742,-2.02,2.211,0.983
6603765,19.164111,0.0,0.805,2.773,215.9,0.015058,88.59,32.7,1.11,0.1269,519.0,17.12,5103.0,4.65,-0.4,0.674,0.747
7381580,13.5164708,0.0,0.1593,2.628,140.1,0.010754,89.95,39.2,0.88,0.1036,645.0,40.81,5442.0,4.6,-0.34,0.747,0.811
8248103,4.83014159,0.0,0.034,0.957,192.0,0.012676,89.95,39.0,1.3,0.0549,1039.0,275.02,5693.0,4.467,-0.02,0.939,0.943
8256882,2.41194057,0.0,0.579,1.787,67.3,0.007779,86.11,8.54,1.35,0.0355,1654.0,1771.98,5598.0,4.045,0.12,1.594,1.028
8283875,0.800263219,0.0,0.16,0.729,170.5,0.011898,88.91,8.4,0.77,0.014,1240.0,561.84,4336.0,4.656,-0.46,0.59,0.574
9150870,441.17369,0.0,0.3151,14.82,702.0,0.024204,89.95,222.0,2.27,1.1175,217.0,0.52,5610.0,4.551,0.0,0.858,0.953
10002049,19.2532128,0.0,0.247,1.674,219.3,0.013663,89.84,86.4,1.42,0.1423,692.0,54.13,6060.0,4.495,-0.14,0.953,1.036
10019854,14.1011023,0.0,0.071,4.513,108.2,0.0096,89.83,24.05,1.26,0.122,904.0,157.56,6534.0,4.365,-0.06,1.199,1.219
11068630,1.817079849,0.0,0.276,0.889,204.6,0.013225,88.96,15.24,1.39,0.0299,1454.0,1056.39,5808.0,4.503,0.21,0.963,1.077
11092783,5.15998178,0.0,1.306,3.356,412.4,0.326958,64.45,3.03,19.07,0.048,574.0,25.63,3900.0,4.727,-0.1,0.534,0.555
12454800,23.3787733,0.0,0.2093,6.76,76.0,0.008025,89.38,26.1,0.92,0.164,694.0,54.98,6210.0,4.424,-0.1,1.054,1.07
12458817,15.09984259,0.0,0.9711,0.222,484.8,0.057838,89.95,217.5,4.11,0.1028,576.0,25.98,5191.0,4.615,-0.84,0.65,0.635
12519942,15.3416245,0.0,0.0481,2.126,269.6,0.014618,89.95,55.9,1.3,0.1109,605.0,31.63,5061.0,4.504,0.0,0.814,0.771
12555616,21.980467,0.0,0.417,4.78,96.0,0.009047,89.26,32.29,0.92,0.1448,625.0,36.07,5573.0,4.418,-0.18,0.936,0.837
7100673,7.23524221,0.0,0.182,2.685,60.0,0.007012,89.49,20.4,0.82,0.0716,948.0,191.14,5574.0,4.354,0.12,1.065,0.933
3937814,10.72900793,0.0,0.2652,0.696,404.3,0.018606,89.95,115.8,1.78,0.0944,722.0,64.33,5375.0,4.541,0.3,0.876,0.972
3937814,8.19619768,0.0,0.781,2.109,197.4,0.014232,87.67,19.22,1.55,0.0758,851.0,123.81,5323.0,4.378,0.16,0.995,0.862
4548098,5.215752,0.0,0.729,1.13,46.8,0.00678,88.29,24.5,0.83,0.0628,1156.0,422.67,6202.0,4.422,0.21,1.122,1.213
3733638,10.0714369,0.0,0.006,6.891,49.5,0.00645,89.97,11.25,1.98,0.098,1362.0,814.46,5768.0,3.633,-0.54,2.81,1.236
3748855,4.37198905,0.0,0.177,2.177,103.7,0.009309,89.34,15.26,0.93,0.0515,1085.0,327.65,5823.0,4.489,-0.14,0.919,0.951
3748855,6.72876606,0.0,0.5757,2.277,117.4,0.010286,88.24,18.76,1.03,0.0686,940.0,184.66,5823.0,4.489,-0.14,0.919,0.951
3765692,3.09383248,0.0,0.356,1.576,373.7,0.017764,88.57,14.31,1.32,0.0378,998.0,233.91,5327.0,4.646,-0.5,0.681,0.772
5021432,14.05652256,,,2.56,,,,,,,,,,,,,
5633259,315.07717192,,,10.31,,,,,,,,,,,,,
5702770,8.0018897,0.0,0.442,3.425,102.7,0.009431,88.44,16.21,0.9,0.0776,864.0,131.75,5830.0,4.54,-0.14,0.876,0.97
6614748,383.85362,0.0,0.5927,9.76,422.9,0.019659,89.95,249.0,2.78,1.1395,314.0,2.29,6675.0,4.341,0.07,1.293,1.336
6628926,2.564012541,0.0,0.166,0.9433,2551.9,0.046631,89.56,21.468658,7.27,0.037,1720.0,2065.56,6274.0,4.139,-0.36,1.428,1.024
6664842,5.21395046,0.0,0.195,3.188,78.5,0.008015,89.1,12.37,1.24,0.0582,1201.0,492.29,5529.0,4.123,0.14,1.412,0.965
6665064,24.996068,0.0,0.409,5.623,621.7,0.023016,89.26,31.8,2.4,0.1693,604.0,31.43,5761.0,4.492,0.14,0.956,1.035
6670610,8.9429645,0.0,0.088,1.803,233.5,0.013687,89.87,38.3,0.89,0.0704,536.0,19.51,4183.0,4.655,-0.26,0.594,0.582
7447895,2.405625303,0.0,0.467,0.6283,163.5,0.012218,88.98,26.3,1.11,0.0344,1180.0,459.66,5450.0,4.573,0.07,0.83,0.939
7461521,0.7735301,0.0,0.336,1.335,185.4,0.012694,85.49,4.28,1.87,0.017,2474.0,8868.22,6296.0,4.217,-0.14,1.35,1.093
7537660,2.42186898,,,6.22,,,,,,,,,,,,,
9203154,0.839907158,0.0,0.23,1.019,119.6,0.009904,87.89,6.22,0.92,0.0162,1640.0,1705.12,5120.0,4.478,0.07,0.853,0.797
9221627,1.7613778,0.0,0.159,1.355,359.3,0.017585,89.09,10.0,2.32,0.0302,1824.0,2621.69,6544.0,4.349,-0.14,1.207,1.193
10053138,11.7728146,0.0,0.407,4.132,77.1,0.008052,88.84,20.08,0.93,0.097,788.0,90.86,5410.0,4.333,0.12,1.056,0.875
10066755,2.46506501,0.0,0.6323,6.218,39.8,0.006079,75.06,2.495,1.14,0.0395,1999.0,3777.82,6881.0,4.101,-0.24,1.714,1.356
10070479,1.758599866,0.0,0.035,0.2729,237.8,0.020185,89.95,50.19,1.6,0.0262,1101.0,347.1,4744.0,4.606,0.1,0.725,0.772
7119481,14.1573717,0.0,0.138,3.786,130.0,0.010471,89.72,28.6,1.1,0.1161,778.0,86.67,6122.0,4.487,-0.18,0.964,1.041
11182260,1.291964282,0.0,0.461,1.8378,28640.0,0.157434,85.4,5.75,10.97,0.0199,1249.0,572.64,4995.0,4.624,-0.72,0.638,0.625
11187972,37.4646974,0.0,0.2,4.954,51.6,0.006627,89.8,57.0,0.97,0.2238,677.0,49.61,6266.0,4.209,-0.22,1.342,1.06
8773015,6.31915999,0.0,0.575,3.465,34.4,0.005591,87.14,11.52,1.04,0.0693,1369.0,829.72,6254.0,4.019,-0.26,1.706,1.11
9883606,2.58393841,0.0,0.229,2.169,49.4,0.006485,88.53,8.94,0.77,0.0373,1470.0,1103.3,6164.0,4.378,-0.12,1.09,1.032
9836563,6.5595368,0.0,0.378,4.324,26.3,0.004742,88.0,10.81,0.62,0.0708,1079.0,320.09,5950.0,4.323,0.14,1.196,1.1
6508221,31.5322987,0.0,0.0671,3.49,106.4,0.00923,89.95,69.4,0.74,0.182,461.0,10.65,5183.0,4.608,-0.18,0.739,0.818
9100953,14.7510068,0.0,0.75,2.25,381.1,0.019469,88.76,34.6,1.7,0.1104,629.0,36.94,5295.0,4.548,-0.1,0.8,0.825
10079420,54.54312996,,,7.03,,,,,,,,,,,,,
11559304,12.9284553,0.0,0.2446,2.49,297.9,0.015708,89.38,39.1,0.64,0.0795,343.0,3.26,3578.0,4.893,-0.2,0.375,0.401
4735826,4.02018903,0.0,0.505,3.616,18.5,0.004022,86.09,7.4,0.6,0.0502,1337.0,754.66,5788.0,4.178,0.12,1.376,1.039
5003670,3.33930957,0.0,0.934,2.597,91.3,0.010966,76.2,3.92,1.2,0.0438,1205.0,498.37,5700.0,4.434,0.16,1.006,1.003
8973285,4.29251656,0.0,1.007,4.254,249.5,0.034481,61.12,2.09,3.66,0.0527,1144.0,403.88,6032.0,4.485,-0.06,0.973,1.055
2861126,4.98792404,0.0,0.069,1.618,346.2,0.016879,89.83,23.9,0.73,0.0425,485.0,13.07,3606.0,4.859,-0.2,0.395,0.413
8105398,5.68325648,0.0,0.844,1.778,44.6,0.006922,86.4,13.43,0.97,0.0584,1257.0,589.92,6072.0,4.133,-0.76,1.286,0.818
4758350,91.649983,0.0,0.2136,10.294,193.6,0.012908,89.95,67.4,2.27,0.4363,568.0,24.57,6705.0,4.145,-0.16,1.608,1.325
4862625,541.742985,0.0,0.041,10.47,1038.6,0.029681,89.99,407.0,3.39,1.3418,248.0,0.9,6373.0,4.438,-0.24,1.047,1.094
3965201,44.113873,0.0,0.032,3.956,196.3,0.01296,89.95,86.26,4.9,0.3101,1158.0,424.45,7854.0,3.669,-0.12,3.462,2.039
4862924,482.62011,0.0,0.1786,12.86,324.0,0.016595,89.95,287.0,1.98,1.2328,263.0,1.12,6315.0,4.389,-0.16,1.095,1.066
5271090,10.1551587,0.0,0.2256,1.802,141.6,0.010784,89.95,42.4,0.94,0.083,721.0,63.73,5275.0,4.505,-0.3,0.796,0.739
5444276,0.708965461,0.0,0.6201,3.946,87.2,0.008974,62.45,1.347,1.13,0.0164,2417.0,8061.29,6528.0,4.384,-0.16,1.155,1.177
5878506,11.76872507,,,1.11,,,,,,,,,,,,,
6443274,608.20572,0.0,0.0082,13.63,554.2,0.02065,89.95,348.0,1.46,1.2285,143.0,0.1,4486.0,4.642,-0.16,0.646,0.668
5602588,7.2274321,0.0,0.003,4.967,173.3,0.012051,89.99,11.27,1.28,0.0744,967.0,206.77,6075.0,4.486,-0.12,0.969,1.048
6876575,91.069934,0.0,0.5939,17.33,12.7,0.003433,88.81,32.5,1.59,0.5548,1103.0,349.47,9051.0,3.623,0.21,4.232,2.738
8096395,366.088938,0.0,0.89,11.887,537.9,0.024943,89.57,119.5,2.57,0.9845,257.0,1.03,5941.0,4.464,-0.24,0.945,0.948
